BuildingCode,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok
2403000705,125.5595755,10.3206397,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000706,125.5596929,10.3207162,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000707,125.5596929,10.3207162,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000708,125.559454,10.3203888,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000709,125.5594629,10.3205423,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000710,125.5594682,10.3205421,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000711,125.5594646,10.3205415,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000712,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000713,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000714,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000715,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000716,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000717,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000718,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000719,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000720,125.5594571,10.3205362,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000721,125.5596924,10.3206961,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000722,125.5594662,10.3204863,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000723,125.559221,10.3203102,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000724,125.5594251,10.3204162,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1
2403000725,125.5594668,10.3205234,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000726,125.5594677,10.3205421,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000727,125.559413,10.3205126,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000728,125.5594613,10.3205323,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000729,125.5594064,10.3205273,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000730,125.5594553,10.3205354,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000731,125.5594606,10.3205309,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000732,125.5594699,10.3205363,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000733,125.5593464,10.320484,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000734,125.5597653,10.3207385,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000735,125.5598152,10.3207706,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000736,125.5594281,10.3205329,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000737,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000738,125.559107,10.3204034,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000739,125.5591079,10.3204081,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000741,125.5591271,10.3204008,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000742,125.5592293,10.3203175,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000743,125.5593003,10.3203454,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000744,125.559328,10.3203686,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000745,125.5594235,10.320073,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000746,125.559462,10.3200275,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000747,125.5594411,10.3200991,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000748,125.5594498,10.3200991,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000749,125.559422,10.3200432,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000751,125.5594271,10.3212528,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000752,125.5594218,10.321248,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000753,125.5594259,10.3212519,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000754,125.5590597,10.3216317,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000755,125.5593173,10.320884,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000756,125.5591071,10.3204026,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000757,125.5594273,10.3212486,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000758,125.5594098,10.3212883,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000759,125.5590436,10.3216127,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000760,125.5519471,10.30773,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000761,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000762,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000763,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000764,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000765,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000766,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000767,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000768,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000769,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000770,125.5645867,10.3134417,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000771,125.56356,10.3135967,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000772,125.5635267,10.3133833,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000773,125.5594032,10.32065892,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 1
2403000774,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000866,125.5594592,10.3200161,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2403000867,125.5594775,10.3200282,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2
2403000868,125.5570366,10.3191637,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000869,125.5582494,10.3196381,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000870,125.5582572,10.3196337,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000871,125.5582314,10.3196234,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000872,125.5582523,10.3196354,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000873,125.5582441,10.3196343,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000874,125.5581873,10.3195915,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000875,125.5581885,10.3195986,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000876,125.5581832,10.3195943,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000877,125.5582529,10.3196403,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000878,125.5579804,10.319524,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000879,125.5581744,10.3195899,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000880,125.5582486,10.3196371,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000881,125.5582329,10.319625,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000882,125.5570272,10.3192325,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000883,125.5570915,10.3192293,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000884,125.557015,10.3192448,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000885,125.5582441,10.3196385,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000886,125.557177,10.3193083,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000887,125.5570212,10.3190865,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000888,125.5570376,10.3191268,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000889,125.5570325,10.3191287,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000890,125.557039,10.3191914,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000891,125.557032,10.3192253,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000892,125.5629452,10.30903886,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000893,125.5570606,10.3192131,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000894,125.5570501,10.3192158,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000895,125.5570534,10.3191983,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000896,125.5570315,10.3192158,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000897,125.5570543,10.3192145,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000898,125.558051,10.3196868,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000899,125.5570583,10.319199,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000900,125.5570119,10.3192363,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000901,125.5570324,10.3192314,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000902,125.5570557,10.3192148,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000903,125.5570355,10.3190832,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000904,125.5570226,10.3190927,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000905,125.5582479,10.3192489,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000906,125.5570469,10.3192143,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000907,125.5570489,10.31921,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000908,125.557058,10.319195,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000909,125.5580238,10.3192416,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000910,125.557129,10.3191031,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000911,125.5570392,10.3192177,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000912,125.5570457,10.3191793,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000914,125.5570258,10.3190872,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000916,125.5581082,10.3192794,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000917,125.5581732,10.3192651,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000918,125.5582205,10.3192408,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000919,125.5582104,10.3193259,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000920,125.558242,10.319166,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000921,125.5583179,10.3190162,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000922,125.5580987,10.3187644,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000925,125.5847636,10.3168268,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 6
2403000926,125.5581282,10.3191924,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000927,125.558115,10.3192483,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000928,125.5579415,10.3191527,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000929,125.5580429,10.3193054,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000930,125.5579938,10.3192623,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000932,125.5581318,10.318753,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000933,125.5581407,10.3187573,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000934,125.5581081,10.3195371,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000935,125.5581118,10.3195371,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403000997,125.5558515,10.3297337,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403000998,125.5558018,10.3296927,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403000999,125.5558449,10.3297241,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001000,125.5558469,10.3297237,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001001,125.5485043,10.31794854,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001002,125.555847,10.3297224,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001003,125.5558068,10.3296952,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001004,125.548539,10.3179621,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001005,125.5558504,10.3297281,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001006,125.5558132,10.3296328,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001007,125.5558452,10.3297247,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001008,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001009,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001010,125.5584333,10.3266724,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001011,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001012,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001013,125.5577797,10.32590939,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001014,125.557942,10.3258789,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001015,125.5584333,10.3266724,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001016,125.5584333,10.3275625,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001017,125.5558466,10.3297273,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001018,125.5558451,10.3297249,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001019,125.5558451,10.3297249,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001020,125.5557993,10.3294279,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001021,125.5558235,10.3295666,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001022,125.55562,10.32938,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001023,125.5558433,10.329405,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 2
2403001051,125.55749,10.3251833,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001052,125.5574867,10.3252967,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001053,125.5572617,10.324915,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001054,125.5573467,10.3248983,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001055,125.5570767,10.3255233,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001056,125.5571667,10.32547,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001057,125.5571667,10.32547,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001058,125.5567467,10.3260233,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001059,125.5570417,10.32596,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001060,125.5570417,10.32596,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001061,125.5570417,10.32596,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001062,125.55747,10.3255733,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001063,125.5571533,10.32571,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001064,125.5568,10.326465,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001065,125.5567517,10.3261117,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001066,125.556755,10.326195,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001067,125.556755,10.326195,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001068,125.556755,10.326195,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001069,125.5573667,10.3267633,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 1
2403001095,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001096,125.55768,10.3257077,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001097,125.5572356,10.3255544,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001098,125.5574696,10.3257709,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001099,125.5572219,10.3255529,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001100,125.5575782,10.3256757,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001101,125.5573897,10.3256158,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001102,125.5572006,10.3256362,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001103,125.5574834,10.3256512,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001104,125.557406,10.3252542,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001105,125.5574843,10.325668,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001106,125.5575213,10.3253104,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001107,125.5574717,10.3251516,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001108,125.5574701,10.3251424,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001109,125.5574718,10.3251742,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001110,125.5574719,10.3251526,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001111,125.5574728,10.3251711,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001112,125.5574694,10.3251572,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001113,125.5576743,10.3257074,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001114,125.557548,10.3255932,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001115,125.5575998,10.3256713,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001116,125.5576507,10.3256746,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001117,125.5576447,10.3256798,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001118,125.5576515,10.3256912,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001119,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001120,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001121,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001122,125.5603342,10.3273069,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001123,125.5603566,10.3272623,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001124,125.5603439,10.327289,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001125,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001126,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001127,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001128,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001129,125.5578222,10.3257469,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001130,125.5578222,10.3257469,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001132,125.5577763,10.3257329,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 4
2403001178,125.5582911,10.3192686,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001179,125.5582149,10.3189505,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001182,125.5581533,10.3187139,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001183,125.5582079,10.3188339,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001184,125.5582417,10.3188687,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001185,125.5581924,10.3192704,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001186,125.5565324,10.3188816,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001187,125.5564901,10.3188497,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001188,125.5563617,10.3185883,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001189,125.5563088,10.3186197,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001190,125.5563258,10.3186289,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001191,125.5565298,10.3188812,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001192,125.5579396,10.3192239,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001193,125.5570934,10.3192172,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001194,125.5581833,10.3193183,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001195,125.5581503,10.3187144,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 3
2403001224,125.5285905,10.2829627,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403001225,125.52671,10.28348167,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403001226,125.526895,10.28375667,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2
2403001230,125.5349183,10.28907,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001231,125.5350867,10.289175,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001232,125.53684,10.2905783,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001233,125.5356233,10.288955,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001234,125.5368407,10.29057049,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001235,125.5368428,10.29056844,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001236,125.5352283,10.28929,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001237,125.53512,10.288865,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001238,125.535185,10.289045,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001239,125.5351583,10.2889617,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001240,125.5368378,10.29057592,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001241,125.535165,10.2890683,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001242,125.5351367,10.28921,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001243,125.53481,10.28953,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001244,125.5354183,10.2894283,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001245,125.5351567,10.28926,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001246,125.5352833,10.2890933,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001247,125.5352517,10.2892233,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001248,125.53573,10.2893067,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001249,125.53536,10.2891633,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001250,125.5351183,10.2892883,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001251,125.5351667,10.2892983,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001252,125.535235,10.28919,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001253,125.5348117,10.2892983,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001254,125.52807,10.2915267,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001255,125.534935,10.2891783,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001256,125.53484,10.2852033,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001257,125.5351367,10.2892967,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001258,125.5350717,10.2891217,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001259,125.53509,10.28945,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001260,125.53484,10.28923,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001261,125.53514,10.289305,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001262,125.5352883,10.2889133,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001263,125.5351983,10.289325,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001264,125.5350467,10.28971,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001265,125.53507,10.2892067,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001266,125.5353433,10.2892233,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001267,125.5349233,10.289275,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001268,125.53483,10.2892717,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001269,125.5349367,10.289245,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001270,125.5290074,10.2830594,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001271,125.5348783,10.2890817,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 3
2403001314,125.5290283,10.2837933,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403001315,125.5282333,10.2832417,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403001316,125.5286984,10.28304232,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403001317,125.5287517,10.2832883,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
2403001318,125.5289618,10.2830896,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1
